Crop Type,Season,Rainfall (mm),Temperature (°C),Humidity (%),Soil Fertility Index,Fertilizer Usage,Market Demand Index,Transportation Cost,Crop Price
Peas,Kharif,1208.591124121153,32.72336003026797,76.1306990625408,0.8873455870370643,207.17820611069365,1.258354070363305,676.3924152826431,8570.8
Jowar,Rabi,425.891549189397,32.37893959318605,74.19307222675016,0.9923765163477936,295.94836041925396,1.074182234102758,296.68247918531335,7006.36
Pear,Rabi,866.287430123626,32.29294811883483,58.73357041430579,0.5478902212599324,275.3717313003105,0.5911850094163701,1157.1435777005802,7621.09
Ragi,Zaid,716.8542684151164,38.003434808593596,68.19909918622488,0.5716545289028029,74.43612154451941,1.2350833529566798,781.6742668187367,5980.51
Rubber,Rabi,1424.0414867107368,18.131241589803107,74.40833715317038,0.4499999589153439,205.38104228571706,0.8018549307504291,974.0547634388272,17332.33
Papaya,Kharif,1124.7602677154932,29.18561986355693,70.99405122954683,0.7786662061453256,279.4205081602506,1.4778931944307194,1501.8739952616688,8019.53
Papaya,Rabi,1132.9510123893162,18.924570391874802,68.81699184923676,0.7521748095776692,273.16746404151127,0.7586765945001664,712.5752091720364,7031.23
Turmeric,Rabi,764.0730759624748,20.268606260130106,82.17747103129153,0.388726000600812,174.86085054967987,0.8573740509646106,923.4076120724163,12218.69
Coffee,Rabi,287.2038000504556,36.8320377264329,38.2587591208064,0.6192507977376078,220.75436366810416,1.042884543444309,660.1790020640035,19028.7
Saffron,Zaid,1035.025690323685,20.357215557610743,78.41917666324477,0.7995143087191694,116.96849695767898,1.2447692627422065,1856.794522170046,253574.02
Spinach,Rabi,385.1205759500209,22.731364085620964,46.98049063824267,0.4943000410728517,186.74176922829065,0.7333419204092616,319.3891898613656,3194.28
Cabbage,Zaid,847.051055827265,20.521172869396317,47.77655402139068,0.7834656888533504,214.4210627758685,0.6831203881931385,1040.664978932427,4297.65
Cashew,Rabi,1414.327633510462,34.731712094440894,33.16375328901797,0.975265675199531,215.39065590055154,0.6757772019213916,1711.9572723124313,18033.88
Beetroot,Rabi,1377.144391017785,16.53512019103787,85.22951516736015,0.6160559628699047,61.171498446114676,0.9040752584809394,1979.0855767453052,4375.78
Oats,Rabi,344.8506297303093,28.4296367848524,55.05911500876398,0.9737276258018668,208.29381675713068,1.4223779385446251,1600.9299429809193,5428.95
Cherry,Rabi,239.56278732539462,29.032162739401397,58.85888952060427,0.7364676116407507,94.08758946211813,1.4365747034515406,1270.9936926431,17393.92
Jackfruit,Zaid,1327.8291206187778,23.070347889706746,44.26502783542908,0.883582204039651,126.03387970855826,1.4219790096678835,910.3328099610983,6865.88
Coriander,Rabi,449.5524308932172,33.36116460195612,47.92347280512416,0.7608881673934218,274.8209306516185,1.4844735338174782,608.4355469923371,11139.59
Guava,Zaid,1385.712015314564,39.95127266001032,66.87244212818078,0.8868171122070805,86.45821952724734,0.9015409708044585,1930.039465963603,7041.32
Mustard,Rabi,575.309795725429,33.06156914757999,49.9263209271731,0.48402258292694783,101.31143970704998,1.3809851971951435,1554.0574976597857,8549.97
Ash Gourd,Rabi,1382.9233090822715,38.774934596955504,78.71799575439296,0.670144356571406,202.92491553256562,1.3881707633745983,1707.976383860541,5187.74
Carrot,Rabi,1094.893343982857,30.62645763874044,88.73279868693834,0.5911950246017241,177.67804802991805,1.1915536422496604,737.0226499600052,4992.62
Turmeric,Rabi,1079.8318401974407,22.076592531940932,47.74207861554113,0.8740650864941188,281.6773822594068,0.8510246973101653,1334.499508337813,12066.85
Date,Zaid,783.951480170941,16.731004078247533,87.97568329602925,0.9718516463425473,286.4808087799254,0.6687947161918223,1479.6521981655842,11326.55
Bitter Gourd,Rabi,880.4361850548546,30.101040928266144,33.03568943633125,0.670784020066757,112.93124237089643,0.6079804158599438,1453.6691315957812,4274.62
Pear,Zaid,259.52682833982385,20.340212129808663,62.1631139155425,0.5124054871906117,183.49589544417242,0.8556569178875096,849.6606049279196,7667.82
Potato,Kharif,1429.6137017253636,32.40084808466892,51.58397141925916,0.3330749200571941,251.22977512570193,1.111975414720237,1464.9788568999702,4626.19
Custard Apple,Zaid,801.4650518929777,32.06919010563618,31.80514067576366,0.4065402191667166,146.6288251260802,1.4164388289074337,632.4687755450948,8513.89
Bitter Gourd,Kharif,625.4146814298686,19.87546840423338,49.69717856981757,0.3311437066327573,272.6474037260671,1.3783698384554732,793.6856139716922,5678.19
Cabbage,Rabi,1028.1440676426694,29.154248039369293,70.12261216891574,0.9953508645919722,53.969566079350614,1.4591146752364235,1061.9167980711043,5417.42
Tomato,Rabi,883.13925692545,23.228297249306003,35.85552284317903,0.9907253431559595,106.61284132013184,0.765146849097812,1538.483636601559,3778.93
Castor,Zaid,1247.1659000274237,24.648545888597443,38.812880781739835,0.5926194709617992,258.2422143811029,0.7234414810214226,1057.5890646648966,7749.15
Carrot,Zaid,932.626735295054,36.649761873053606,55.8675919918794,0.6254708777969655,299.6962394319071,0.6337956231261851,1847.9398971817923,4258.08
Rubber,Rabi,232.17761971356708,34.16108203700646,75.46989869600233,0.9069304651972834,233.94107317936601,1.07325800398111,1209.7706572909535,17819.27
Groundnut,Rabi,1057.871886907656,30.072035912477645,65.69862257964323,0.4756333697438272,168.76449863822415,0.5065334619389413,1470.8701936607365,8527.06
Chana,Rabi,1497.3779297806486,39.638239935801295,61.907272577180194,0.9294934195800839,159.68229587683487,0.8969069273442143,904.4659413844226,8743.65
Millet,Kharif,1207.2396960674603,36.252612066853374,72.38918900229683,0.7110192859496163,103.40780906035353,1.0924273198248602,749.9350462099108,6008.29
Cashew,Rabi,412.1034437760095,19.479709410929686,38.263955057305196,0.4562290776356349,286.2370910142346,1.1225426871221005,1232.7083744426088,18264.22
Custard Apple,Rabi,1233.1096783972894,21.15128348474483,36.93782082493283,0.7595517314673312,92.54812425740357,0.9248091497002682,1157.366139413204,7988.92
Chana,Kharif,1435.3530241371548,38.236475909740705,66.62182563956763,0.3701111437705462,63.207901115471685,1.1686572345106148,1522.8103992370104,8347.36
Onion,Rabi,485.5615224325527,29.659168400914158,36.66631334962191,0.7885978686663159,291.4741206829267,0.7943235216484245,342.52739686097414,4819.35
Turmeric,Kharif,890.7040125067329,30.434780172906635,32.115887201328746,0.36868402630137853,81.4194275832933,0.9367838964839859,1265.173417300453,11822.25
Turmeric,Rabi,1399.5038486651895,25.149859613724274,84.36375386690392,0.996886281518029,227.7610757916366,1.1711211364476628,1804.731302849415,12902.38
Clove,Kharif,1111.5270018823921,23.541890876212943,39.54971235938111,0.8572315545011975,75.56414428022654,0.9483224005730043,473.21832367049177,25598.04
Cardamom,Kharif,1456.3915304940365,16.87815217988203,55.55109192195295,0.4287507963177517,83.29874235581173,1.4323484811365255,1652.4357762761115,28329.4
Guava,Rabi,1074.554291933884,30.707120450005064,81.65104920133405,0.6830659321273136,141.2806456914032,0.9121324858930567,1817.0464651638652,7316.94
Pineapple,Zaid,201.54082037238805,16.881278666357513,73.02406783310518,0.6029795748716122,179.6505157653104,0.8819619420965619,1593.0601450306317,6851.16
Tomato,Kharif,1169.3227874678348,31.162584147156377,66.49307816802728,0.9160847101069081,82.4608576633764,1.2308852855606578,343.6816941962369,5011.75
Sesame,Rabi,1153.5367721823181,16.879441841657705,37.90373737661744,0.9874471158623193,85.4541563361053,0.7272967837630347,1855.5441357478678,11091.53
Apple,Rabi,750.4482442014297,35.57071793183242,61.284325728771265,0.6311082587284012,279.81679974445285,1.0280643701998744,852.7708305164027,9403.66
Cucumber,Rabi,618.201566443403,30.827872753367863,81.24032946913778,0.528878749572222,97.58606949031594,1.181052568983656,857.89153749343,4466.79
Cashew,Rabi,700.1887235035604,22.155409988513497,31.5919157533382,0.9510442810953625,223.94124814973222,0.997195618846822,322.1585269622154,18666.31
Hemp,Kharif,1302.2353400901827,16.10782851178587,69.94381895717667,0.5217312702349023,64.74971466048325,0.9301538498990932,1463.2262535794564,11615.23
Watermelon,Rabi,1310.4182513335566,15.717718266626905,58.533192667997746,0.9489099589889434,140.63069770225906,1.3755447433395567,367.5281201025779,6066.76
Horse Gram,Rabi,1207.6783840058383,25.798777068323453,85.75945836109261,0.6346927366467278,58.63790929195063,1.2970005320852347,1048.549006012794,7638.03
Oats,Zaid,1416.7528917333589,37.999497165016834,57.836550719085736,0.5254324450051839,63.230772612113306,1.471845932867755,1184.6459206095194,5963.35
Bottle Gourd,Kharif,681.4911581478859,26.75628451935544,87.2929908678888,0.7227693471519565,175.40143153276824,0.996803195132095,828.9462003295406,4606.13
Saffron,Kharif,996.711421245121,16.06379570594942,67.14210528448854,0.7559518908721694,92.99008231294118,0.7617374808061805,1852.712432253756,252970.2
Mustard,Zaid,202.28031433999087,17.704075906388884,63.006400111604876,0.6117807581673063,294.8520796742139,0.759264358228589,1532.6281536557021,7729.28
Flaxseed,Zaid,634.45845149241,25.31069355702141,40.26247389028175,0.4074129500409355,297.77488369171715,1.152754469867451,989.8716058149921,8953.28
Strawberry,Kharif,531.7883382795602,29.45398368422725,83.61642931388164,0.5278519458906115,235.76018417063355,1.3137716170502483,1653.236958902105,12600.44
Beetroot,Zaid,757.7831783373059,22.956069933324965,48.61722234862512,0.9371658778747098,120.547683556999,1.0680377860078107,596.7834280111181,5119.86
Rubber,Kharif,319.7464505610302,36.489305293473336,40.45666098103683,0.9749868487242523,284.62795398904893,1.434746979336305,1734.183073019518,17999.57
Strawberry,Rabi,650.6885346210395,18.778607151165495,64.85941280732746,0.8930814530741704,255.50065246307886,1.4417066144783548,739.2995764698315,13276.95
Pear,Kharif,529.7766216483151,17.51979269063455,67.37947742076396,0.4250580882540216,190.66837002824738,1.0247061551793006,446.06869514180045,7725.04
Coriander,Zaid,811.3755318899988,38.31037360112464,35.19360525683239,0.5365648395355678,90.15731196780357,0.5320100957511058,986.8250074374922,9173.3
Kidney Beans,Kharif,1074.52736676727,28.56918558259664,75.82064834523057,0.880728713536622,117.3979483486965,0.6679942509606115,1183.1199905411481,9358.15
Spinach,Zaid,442.17180525126196,28.724470773200146,51.26320999654669,0.608088171271282,181.99635816991346,1.4059045833379011,1821.2901244424604,3846.7
Millet,Zaid,629.0990849326402,32.88732799610912,72.60184480180752,0.8013364728351422,84.74278838278863,1.3827724156875931,1326.435131820545,5882.52
Cauliflower,Rabi,487.6968452799653,25.89090391488718,59.99385892051316,0.7460715382404206,131.4101301731368,0.9357670890624156,914.8413813906155,4875.51
Urad Dal,Rabi,676.8707906387176,25.32252415040101,30.205994068097407,0.5123683592028883,211.36259646994716,1.1798241200245403,1015.5013443425081,9953.57
Cashew,Zaid,908.930915668486,30.082528356319493,43.4259640592151,0.6721579827758641,93.28643582002451,0.9078392219399652,744.2199316614762,17545.49
Turmeric,Zaid,1152.9491211164977,21.201329967341405,67.97608030316547,0.8233068504646488,185.84412457608636,1.2465809837299147,1283.9049811023685,12906.73
Cabbage,Rabi,1179.6587693297388,30.42596915678998,70.5964665171565,0.46513373827512255,289.78435453079993,1.1240263812897053,849.6827802443215,4893.09
Banana,Zaid,877.4389500961619,15.021379985179154,40.67790979371131,0.30510010393871834,243.34268472672036,0.8879038311324392,616.4516801864806,5584.07
Kidney Beans,Rabi,1005.2104476235172,21.49686309968491,63.92769647378329,0.5174139291246369,107.9162212934066,1.117978335909488,576.2208554986486,9760.3
Bitter Gourd,Kharif,1135.1034357525718,25.92318734536242,81.68193835437404,0.8698953512251795,180.28780406014567,0.7153830004892363,896.6684394672386,5652.14
Kidney Beans,Kharif,244.11704621304477,29.418918203379445,89.14038896507704,0.5882587334313585,113.65641378775811,0.5131387863343863,812.7700773791732,8974.21
Tur Dal,Zaid,1397.096880819472,19.59715446041256,41.190289487893594,0.6681780516157889,298.06960753463807,1.144363516462446,1174.466528599403,11145.86
Bajra,Zaid,1056.9598907140942,35.168499032507285,51.94258370022999,0.9178598367082547,211.44698995747748,0.6095213333922058,1618.1247998252481,5313.57
Cumin,Zaid,1146.5410339305345,21.282770713307006,87.98136377153958,0.8869351422802783,266.23685794514813,0.7053697786179554,1272.9392599597486,18316.49
Flaxseed,Zaid,272.55743245042356,35.66071422638175,85.14384888477281,0.46683673718884044,73.70021997136229,0.6101333044118155,411.5937393903382,7968.16
Jackfruit,Rabi,1124.3118521017095,24.360050786602223,45.515063666746215,0.8462254962469127,253.3828478791982,1.4022081208126917,1069.4808965719224,7348.53
Soybean,Rabi,633.5984610605983,21.730831275673047,70.27993247128974,0.7333414825126019,267.3485124996448,0.6363799445452767,1506.0275848853667,7194.11
Walnut,Zaid,636.4394644385784,25.222717942297074,82.6767271078395,0.4971285949371944,224.15277813706362,1.2405828804129975,1858.6309287945282,20229.53
Jute,Zaid,1442.272586818109,24.397179882402806,79.59453673279674,0.5360945264683536,124.22113106978301,1.2965452400590314,1034.561578621826,8202.96
Cherry,Rabi,227.46512161733204,34.131558531474596,39.81664300294961,0.45647184923066386,217.1990331914596,0.7206706974004943,1322.0253887348765,16263.53
Cauliflower,Kharif,1130.009550679903,20.466558974189894,71.5837921050194,0.9437480107273837,247.97043497696205,0.5169002054591934,1254.7111062127028,4577.16
Sunflower,Zaid,931.1479927692315,20.251644528093898,71.37195622926367,0.6555883230756712,173.24640946478874,1.0497562527153288,949.7042524680124,8281.31
Banana,Zaid,706.5580483066794,17.289805038791044,48.678249301714786,0.37325684214435856,212.04511861514382,1.3714542305959807,1832.9897637864642,6145.08
Rice,Zaid,1293.1991010098811,31.514850785004693,88.37660981465825,0.5435717610911175,299.554386716979,1.2948561005038726,1717.5364202265027,5579.95
Soybean,Zaid,867.555134673142,31.416368210821215,39.039229997462115,0.4028446705992172,154.0100005556774,0.966653150735212,1859.4331173244066,6760.34
Saffron,Zaid,744.612897324865,25.640833862205486,89.08502711449192,0.9752471214393557,237.91449069389665,0.8177682573532488,1096.721575359182,253271.34
Tobacco,Kharif,1062.1436039219059,22.75769522970747,84.47910974677683,0.30461509957337224,154.3018740540113,1.4816261118813512,1000.9527142279748,13450.85
Date,Zaid,260.7867671757997,16.172675768980792,46.59112583535452,0.6351752154109429,142.2562170154833,1.2918859456719023,681.2103445457067,11387.97
Sunflower,Kharif,324.730574026015,20.63214067262732,62.02924360884762,0.7721685645325277,176.7720679260228,1.315529645077791,743.618333979106,8579.11
Buckwheat,Kharif,978.9648604928495,29.79460672842162,62.84050377748232,0.733552933379734,183.16806282689186,1.08999262730029,1600.697115455675,9101.09
Kidney Beans,Zaid,977.064235102804,24.318043541138714,76.29859183294661,0.7647895273062153,62.58841472746361,1.4871965739319803,272.88406362650835,10643.6
Brinjal,Rabi,703.2135996005936,33.198700954423515,45.52472291128438,0.6303638292510438,226.837124743292,0.9095671017225682,1368.4140255141435,4380.64
Date,Kharif,659.2366185170451,20.58150802763523,51.95844768154068,0.4102296350108687,232.31749068909755,0.5671178897256209,808.2851165452527,10302.05
Sugarcane,Kharif,1118.9575957424245,36.7015959097933,65.89536535424892,0.5151835718189828,180.99217944180998,0.5516973858713273,865.1416086046282,3029.83
Clove,Kharif,990.9289878717453,33.552130329597105,41.57157987986283,0.5687289902766011,277.32065862336486,0.9312774029573135,440.4973534512359,25075.7
Wheat,Kharif,308.7748590362718,37.965955852100905,46.51842180170711,0.8771360395126298,145.84399225585477,1.0194152713564921,1032.8975751641847,5370.84
Moong Dal,Zaid,332.7012397425263,16.941495454495374,72.86192519529598,0.9499345548387004,71.10709204075937,1.3677866528989804,473.06050645389934,11212.6
Grapes,Rabi,943.2076372151081,29.672131935915786,46.989300109841246,0.8425284249347262,70.57701370496753,1.103870344154525,981.6890970400931,10062.75
Mustard,Kharif,997.9577150425686,17.591020509190265,35.4142130804173,0.6783282067349987,138.10112487068037,0.5513217201643008,781.0523855150429,7639.32
Quinoa,Rabi,1374.2845942418614,15.521451226682757,89.49727747089972,0.5612145252851837,212.50415928074258,0.5584303681414821,527.5637879199528,14774.66
Jackfruit,Zaid,1331.2037031475718,16.100795400301028,52.5117967563436,0.4841629610585235,249.17951100858505,1.459173940300857,1193.3393445585075,6917.95
Tomato,Zaid,1105.9296987025095,26.091644607429743,75.59718557437394,0.3594025963852352,146.05885454380024,1.0846742265522216,417.9378236645663,4278.8
Saffron,Rabi,247.2481146471905,33.18904303638914,30.0373452601815,0.3436671904777298,239.29976054251753,0.7719788734414663,830.0130261855974,252055.57
Cucumber,Kharif,618.0464525597403,19.17883279551559,75.20444003134403,0.3762064483096194,255.53191877782618,1.2694304033622787,1201.9903852483876,4141.13
Apple,Rabi,919.3528944162335,23.86297465471074,78.29771195990253,0.9455695275906086,114.32745883959748,0.7127128924173483,1458.901131409531,8598.75
Litchi,Rabi,1241.7884498848603,23.463742268288193,67.38903775319558,0.5701758088832337,79.05530042142689,1.0426328762910226,359.76635873651196,10485.76
Kidney Beans,Rabi,1055.0250441495127,19.51582504956203,87.41219001479041,0.7532584495418546,160.2554542235895,1.067439199719162,1071.1800905428406,9836.55
Rubber,Zaid,679.9255962044213,31.651508990074834,30.093515116836937,0.9210623182023658,238.4040746293237,0.7797944646623953,602.7634050113011,17400.65
Saffron,Zaid,1342.310307705346,26.110863516914947,63.84956629950507,0.9330407394854026,164.74813766642984,0.587764506891545,1429.593595999867,253136.15
Cucumber,Rabi,1053.641770482806,27.746704063260573,53.17837212110011,0.6492119984853932,160.9525382308471,0.8264140095074713,309.5232842916845,4785.71
Mango,Rabi,1192.178978920654,18.219265892692523,31.194850612442085,0.5668648261821733,95.24599168443413,0.9427024544149424,1446.0920777870106,9754.01
Oats,Zaid,565.9073871632866,27.00543139506353,32.992146968812065,0.37191478695982516,79.47821878267746,0.6507033917898063,1688.0407118343833,3983.49
Castor,Rabi,550.5461407907522,24.05505803909634,66.98962548607264,0.8707618248501838,201.38678100235984,0.6336453283262197,240.1607360657011,7887.71
Guava,Rabi,816.1838441939924,31.89707147314455,63.941908527473416,0.47037864337807944,96.31421239588512,0.7988920641942276,1784.6087499960963,6052.9
Banana,Kharif,1217.1719520394063,36.477068767371875,39.197289254054446,0.3150051450771702,289.33956547821674,0.9132296280663956,1983.9089081662712,6137.69
Cherry,Kharif,772.3451133027919,31.155845626694052,64.0021087192093,0.3173940869624155,213.37385919070297,1.1357826502480635,1858.5421535795151,16844.95
Oats,Zaid,1077.0568587160192,33.71170736720329,47.5858959700276,0.6792625480063469,78.58155425976872,1.123185745659645,1575.874632858629,5381.32
Tomato,Kharif,855.2732072960304,37.55696947228979,76.7811872569321,0.8791718730022,233.94012086538547,0.6608398703990226,556.0377274209048,4338.6
Groundnut,Zaid,383.42255560502707,38.47653570442645,44.054518838027214,0.4378671049242879,111.13987699923442,0.5445832725233262,219.46819986594883,8972.48
Coffee,Zaid,1148.0493726050045,22.264451971700243,44.20991533035924,0.7488111516415972,157.59252023699295,1.2844847845568867,1538.1168234950255,19254.74
Soybean,Kharif,546.6187466247216,20.652512639288215,85.80323917489537,0.4707605252329407,298.37990836287827,1.1377623706565885,1108.8944737836355,7789.42
Garlic,Kharif,1120.7057948902298,28.571651448910007,50.963980107925494,0.5580595393936694,77.47332272930242,1.152937003695602,644.6294048508524,11187.97
Potato,Rabi,351.8531976228187,25.15344316435305,48.613995275719056,0.9741823703619825,157.9989705179974,1.3284020726474934,1941.933009031171,4381.23
Ginger,Kharif,325.2796863476924,38.85733581245468,58.46835683135062,0.4136546964736636,99.92766823784146,1.0433995780614844,772.4638349121108,11186.8
Millet,Zaid,308.32436846601007,30.500338428235118,66.02206668920618,0.8777947832896058,135.70926001818992,0.5964313218515862,1881.1262293252178,4559.79
Rice,Zaid,1446.7486770235173,38.06408233942197,38.750429170535256,0.5435343112356724,125.5659453482268,1.1917848005038687,1054.1187215572027,5531.8
Bitter Gourd,Kharif,1025.9580290959477,39.19742691167818,68.63836400449158,0.5273929648465308,102.45970257785419,0.6488153047990755,619.014822579557,4646.06
Moong Dal,Zaid,1250.0700278892723,35.17682710037356,51.16136262494561,0.4725928001870391,247.26776014295584,0.8378263865701014,337.7864373596677,10878.56
Banana,Zaid,1306.842154682718,35.05570861952816,62.54641232212216,0.9465028203727215,80.27451983784837,1.3404824613553519,521.2113586235442,7085.69
Strawberry,Rabi,733.3861143910543,26.78908678264172,59.82513708661592,0.3532634883529652,106.33214359300426,0.8164277237110071,576.3247835229579,11492.52
Black Pepper,Rabi,310.56628283320583,19.08331120843407,67.06321734162485,0.4773972105103015,227.6955735120695,1.3004555493041117,1474.5375149012052,20997.26
Cashew,Rabi,611.3120798012853,31.28584185628852,78.59569345707985,0.998471074453426,229.75393491362126,1.3592454148765838,1298.0733838087635,19072.43
Pumpkin,Rabi,785.0396576857767,31.43599558807861,61.9299445164044,0.9271255399998615,71.57099374345262,1.4782873930248943,489.2161897434502,5672.66
Buckwheat,Kharif,716.3582537826118,21.033551667665446,81.99754880760591,0.9763029719437535,118.79996723705948,0.5513975563934029,1729.2651018310328,8359.73
Mustard,Zaid,1206.3073474320213,35.85126756894694,73.93833258824955,0.604194148254711,83.45506825411057,1.3125170769030339,1404.0598993802382,9281.8
Guava,Kharif,575.6825293023115,34.205037574161445,56.71049689977485,0.5225087195758421,256.7485341726813,1.213531378376692,1419.9565109290663,7333.68
Tobacco,Rabi,635.0298580053262,38.354785083489546,34.97499916720544,0.6123948734408011,262.43197503573606,1.3126640996618972,786.1543723521686,13712.05
Ragi,Zaid,1432.9536667654702,36.53407100006645,70.57475922564029,0.41378387399253114,91.91484385225225,1.1399293749657042,1688.4601303832064,5770.27
Pear,Rabi,1351.7587870962936,36.9823655264916,46.10211524049474,0.4573727802880134,106.70334636251235,1.2934293808443327,447.27354642954265,8591.47
Jowar,Kharif,1258.7927959864,38.40217652192275,34.62184188022536,0.8882279280796415,223.47762905748982,0.6807502019166234,1577.9192421756427,5972.25
Kidney Beans,Rabi,313.82149789285245,30.539424635095415,35.50144997487645,0.680685169503316,78.56226430150161,0.9293602562638461,1222.0726774922564,8820.98
Quinoa,Rabi,207.39867428849627,22.513256726522425,48.62891650336476,0.7416533976581957,244.94042400531407,0.9119825790191193,697.6056612764991,14977.6
Litchi,Zaid,731.6492371335321,16.399300870097946,48.73223520156311,0.500821207098807,219.23519204978123,0.7208762048016268,385.554950250791,9626.2
Coconut,Rabi,1160.4921652789776,31.357333626613364,77.4100312570105,0.9668470587557305,273.60655208306997,0.8551287763000769,1502.0400380740848,6538.17
Coconut,Rabi,1231.7901019079986,15.65016347286565,35.6579417389897,0.3718801716483661,203.46422930756862,0.5920410772729253,1618.32017383226,5263.23
Garlic,Zaid,1394.7594077008062,30.198116164533843,45.858680756713596,0.6868403461280954,62.40025297106823,1.4509749219172923,717.0335242553558,12031.6
Masoor Dal,Zaid,1446.4655762128384,20.525983693245607,71.15485562106258,0.5850940519966926,211.13763920008205,0.9977810434742613,299.46451348503,9851.68
Coffee,Kharif,426.70106333724175,27.26736810248338,86.05042042472009,0.4643294778392936,94.21643894513669,1.1655389753153527,810.8845747217738,18864.28
Mango,Kharif,751.5324414356487,29.695632664353347,39.716943353350516,0.6910606052814344,96.86929524167141,1.3089369427842623,1670.9190410382444,10309.63
Brinjal,Rabi,1468.4026223913713,33.174327911686206,50.54168721094914,0.8234335676364826,275.53749262471024,1.0821838900666216,1660.8144138409496,5132.36
Pineapple,Zaid,1116.9088403412102,30.525963530643455,68.72250853196178,0.36457798522583673,101.19580813970076,1.1065738159652734,1996.9701077684972,7515.5
Tea,Zaid,403.7700580223784,20.77605958938261,75.16443822694325,0.3191650213614917,271.00306334174877,0.7800061779253714,1864.5587701167346,22285.98
Drumstick,Rabi,200.08062201588515,16.214961387841807,48.14932331260761,0.7110185857218272,65.92896756811982,0.7225128739730983,699.3356408839821,6653.56
Date,Rabi,854.8962812810372,31.27572864435656,88.57056196056055,0.517980430025355,220.8202517932728,1.2155246877384833,447.80723568099063,11628.4
Lettuce,Zaid,632.9690763981318,20.187233735546712,77.20260594630543,0.6638519612203302,193.88031835025905,0.8765958010596394,750.0504181869393,3847.78
Tobacco,Rabi,760.4682528113137,24.75026096213822,76.1832892774625,0.739801249029955,283.3278997179525,0.940024360079315,1763.0167151864835,13117.9
Rice,Kharif,1240.5073371638343,17.728296186743485,30.085778795057323,0.4982521529381535,136.78664296226745,1.0888803980937602,670.5858723549682,4727.27
Rice,Zaid,246.85562084937376,26.519712621721595,60.104570836722445,0.9495492965931851,243.0105087646766,1.3853425790633462,1486.2989831498103,5817.96
Carrot,Kharif,1470.9566703120936,26.36382949921864,32.970837990816875,0.358013131447028,140.52082181175274,1.2482838074644924,1088.7025695230336,4825.02
Sesame,Rabi,1331.3659712481913,29.210425074928168,43.71956118068671,0.48773359378049885,62.43431083554133,0.7138160453474215,1152.2237507423063,10826.28
Litchi,Rabi,904.299692963859,34.59226084607382,80.87455521312441,0.6723225446204162,153.61768113809154,0.572226530361026,1236.25294662595,9800.53
Cotton,Rabi,1490.8985662979117,25.9871977920904,62.204817808968784,0.4546309825943575,107.6685277308229,1.2374064654568713,622.2786192603588,9449.42
Beetroot,Zaid,1366.3680182585508,16.069261793503152,68.63065704621542,0.9764038310648009,184.1722453032773,0.9342444569944275,1561.746728175217,4883.13
Custard Apple,Zaid,531.5725879614154,35.77777431794792,37.533831883186515,0.6043477029233844,130.45240678448368,0.6414787122715965,808.5771004457065,7459.21
Groundnut,Zaid,1419.8983995975136,32.45339622731558,40.92766530944661,0.5543238158754946,186.69762447630023,1.3361224398549276,930.2818922694473,10392.35
Maize,Kharif,1260.4516378559817,16.053474806700017,50.969599076940355,0.7229077609674917,199.8364619414722,1.3565306958151861,975.944611900584,5838.39
Date,Rabi,1472.4132211570045,35.51035220121594,63.74805576823922,0.497406110071789,97.60351068617783,0.5445127014390025,1736.9897123944497,10200.93
Date,Kharif,992.08190994748,39.66959244091415,58.77148687329126,0.7095623295216011,255.11482326899866,0.8436291949671153,1996.7554539307614,10825.03
Kidney Beans,Zaid,803.9429077921501,38.231642961413684,58.813144587487805,0.31169396982383973,92.94013318024957,0.8675201890387997,974.8319037132471,8992.36
Black Pepper,Kharif,1419.728407026593,38.17211155669732,30.236892492344694,0.41582815867786327,95.91846528908033,1.267310340571395,1123.3934818751718,21497.23
Jackfruit,Zaid,738.5506493909614,37.10458554080499,69.25457922364001,0.6056357921037756,158.47504610779782,1.1044271959745937,1740.3423210741514,6047.54
Groundnut,Zaid,1128.4887146198064,21.241654399581133,79.40487750810118,0.5864164750620933,175.96898816573915,1.1834211878200904,1868.2662471022331,9510.75
Apple,Rabi,245.46450764658033,27.092178578830193,58.91725459259216,0.3086140083024341,221.10822628656075,0.7044314469697683,1254.7987238674946,7967.95
Beetroot,Zaid,1069.9389671991419,24.593080817233577,37.58675773329267,0.9331638551359287,100.30968778705977,1.2467525225130456,940.6688761766444,5173.47
Chana,Kharif,1051.244330207693,22.69368980882444,38.18066073192415,0.4010400425479624,114.20749966919739,0.7460805667088185,1541.4541184286015,7266.72
Sunflower,Kharif,795.6863107797752,37.35815376319205,81.4918303371236,0.8397424432386513,86.2876613547767,0.741064243369198,1805.1402512858576,8168.09
Tomato,Kharif,254.06120100951114,29.934680991450545,80.76311257970107,0.8655218093217121,233.28178503934632,1.4958361564552143,1796.1017301554243,4993.69
Watermelon,Kharif,1445.0142703588797,26.72986763617734,65.69507764155209,0.9225248835937483,223.93707070355174,0.7413106200598099,299.88924478618725,5485.65
Litchi,Kharif,1212.7276692345122,15.058334211772811,58.74793762103462,0.7114838434872682,191.73536176843024,0.9066767463054803,1260.9343356820987,10376.92
Sorghum,Zaid,1284.3315043278626,38.473913194377346,45.80885283980166,0.5966464136200195,276.7263207976284,1.2260477159131973,1732.2252623579782,6550.79
Arecanut,Kharif,483.0013263741505,15.492645585985073,61.03813558619265,0.4542925952279607,117.48187487181848,0.691642510412543,1461.9671870222958,13309.78
